x,y,z,g,
117,1,47650,7,
339,1,47700,2,
336,1,47700,2,
211,1,47720,4,
118,1,47850,4,
240,1,47900,2,
153,1,47900,4,
344,1,47980,2,
36,1,47990,1,
56,1,48080,1,
127,1,48100,7,
41,1,48100,1,
363,1,48100,2,
347,1,48100,2,
241,1,48100,2,
289,1,48100,2,
114,1,48100,4,
282,1,48100,2,
127,1,48100,4,
146,1,48200,4,
231,1,48241,7,
297,1,48300,2,
344,1,48300,2,
219,1,48300,7,
344,1,48300,2,
40,1,48300,1,
125,1,48300,4,
80,4,48300,4,
343,1,48300,2,
130,1,48400,4,
154,1,48400,4,
145,1,48400,4,
299,1,48400,2,
68,1,48490,1,
182,1,48500,7,
166,1,48500,4,
134,1,48510,4,
279,1,48600,2,
331,1,48600,2,
296,1,48620,2,
107,1,48650,4,
344,1,48700,2,
47,1,48900,1,
43,1,48900,1,
60,2,48980,1,
246,1,49000,2,
129,1,49100,7,
97,2,49100,4,
355,1,49100,2,
96,1,49100,7,
356,1,49100,2,
13,2,49100,1,
61,1,49100,1,
200,1,49100,7,
207,2,49100,4,
2,1,49100,1,
229,1,49100,4,
341,1,49200,2,
323,2,49272,2,
252,1,49300,2,
308,1,49300,2,
6,1,49300,1,
256,1,49300,2,
33,1,49300,1,
246,1,49300,2,
91,1,49300,4,
229,1,49300,4,
358,1,49300,2,
11,1,49300,1,
358,1,49400,2,
344,1,49400,2,
145,1,49400,4,
207,1,49400,4,
88,1,49400,4,
316,1,49600,2,
343,1,49600,2,
264,1,49600,2,
286,2,49600,2,
195,1,49600,4,
251,1,49600,2,
123,1,49800,7,
293,1,49900,2,
186,1,49960,4,
282,1,50000,2,
218,1,50000,7,
132,1,50000,7,
340,1,50020,2,
264,1,50020,2,
242,1,50020,2,
246,1,50050,2,
353,1,50100,2,
280,1,50100,2,
157,1,50100,7,
273,1,50100,2,
205,1,50100,4,
221,1,50100,4,
315,1,50200,2,
207,1,50300,7,
171,1,50300,7,
295,1,50300,2,
8,2,50300,1,
264,1,50300,2,
317,1,50400,2,
212,1,50460,7,
310,1,50500,2,
215,1,50510,7,
320,1,50517,2,
358,1,50540,2,
206,1,50560,4,
184,1,50600,7,
308,1,50600,2,
145,1,50610,7,
158,4,50670,4,
106,1,50700,7,
344,1,50700,2,
241,1,50700,2,
316,1,50700,2,
221,1,50710,4,
350,1,50740,2,
56,1,50900,1,
102,1,50900,7,
4,1,50900,1,
6,1,50900,1,
354,1,50900,2,
134,1,50910,7,
211,1,50910,4,
293,1,51000,2,
198,1,51030,4,
350,1,51100,2,
123,1,51100,7,
295,1,51100,2,
293,1,51100,2,
17,1,51100,1,
91,1,51100,7,
359,1,51100,2,
41,1,51100,1,
53,1,51100,1,
72,2,51100,4,
288,1,51100,2,
293,1,51100,2,
75,1,51100,4,
289,1,51100,2,
51,1,51100,1,
76,1,51100,4,
123,1,51100,4,
5,1,51100,1,
55,2,51100,1,
289,1,51100,2,
358,1,51134,2,
362,1,51200,2,
344,1,51300,2,
13,1,51300,1,
336,1,51300,2,
343,1,51300,2,
296,1,51300,2,
211,1,51300,4,
315,1,51300,2,
69,1,51362,4,
363,1,51400,2,
348,1,51400,2,
354,1,51400,2,
153,1,51400,4,
216,1,51460,4,
169,1,51500,4,
167,1,51500,4,
161,1,51500,4,
342,1,51700,2,
187,2,51870,4,
352,1,51900,2,
343,1,51900,2,
343,1,51910,2,
361,1,52000,2,
166,1,52010,4,
103,1,52100,7,
54,1,52100,1,
8,1,52100,1,
105,1,52100,7,
111,1,52100,4,
76,1,52100,4,
76,1,52100,4,
56,1,52100,1,
100,1,52100,4,
77,1,52100,4,
130,1,52200,7,
349,1,52200,2,
117,1,52200,4,
61,1,52300,1,
180,1,52300,7,
60,1,52300,1,
222,1,52300,7,
94,1,52300,4,
259,1,52300,2,
246,1,52300,2,
210,1,52300,4,
112,1,52300,4,
179,1,52300,4,
294,1,52300,2,
50,1,52300,1,
236,1,52300,2,
144,5,52500,4,
263,1,52600,2,
344,1,52700,2,
364,1,52700,2,
168,1,52700,4,
322,1,52722,2,
312,1,52800,2,
311,1,52800,2,
343,2,52900,2,
44,1,53100,1,
106,1,53100,7,
13,1,53100,1,
239,1,53100,2,
33,2,53100,1,
40,1,53100,1,
362,1,53100,2,
84,1,53200,4,
343,1,53300,2,
344,1,53300,2,
344,1,53300,2,
351,1,53300,2,
2,1,53320,1,
357,1,53320,2,
11,2,53390,1,
79,1,53400,7,
153,1,53400,7,
71,1,53400,4,
341,1,53500,2,
310,1,53500,2,
336,1,53500,2,
344,1,53500,2,
159,1,53600,4,
343,1,53600,2,
193,2,53700,4,
349,1,53700,2,
330,1,53700,2,
104,1,53700,4,
219,2,53755,4,
297,1,53800,2,
287,1,53840,2,
13,2,53840,1,
236,1,53900,2,
251,1,53900,2,
331,1,53900,2,
232,1,53900,2,
8,1,53900,1,
210,1,53900,4,
209,1,53900,4,
56,1,53900,1,
203,1,53900,4,
305,1,53920,2,
1,1,54100,1,
357,1,54100,2,
50,1,54100,1,
172,1,54100,4,
68,1,54100,1,
343,1,54100,2,
356,1,54200,2,
97,1,54200,4,
337,1,54300,2,
297,1,54300,2,
333,1,54300,2,
295,1,54300,2,
70,1,54300,4,
335,1,54300,2,
212,2,54300,4,
344,1,54300,2,
241,2,54370,2,
173,1,54400,7,
268,2,54400,2,
153,1,54540,7,
349,1,54700,2,
13,1,54700,1,
359,1,54900,2,
195,1,54900,7,
54,1,54900,1,
183,1,54900,4,
342,2,55000,2,
318,1,55000,2,
181,1,55000,4,
362,1,55100,2,
52,1,55100,1,
362,1,55100,2,
95,1,55100,4,
117,1,55100,4,
2,1,55100,1,
358,1,55100,2,
77,1,55100,4,
232,1,55150,2,
238,1,55200,2,
267,1,55200,2,
348,1,55200,2,
285,1,55240,2,
344,1,55300,2,
281,1,55420,2,
320,1,55500,2,
146,1,55500,4,
343,1,55600,2,
182,1,55600,4,
346,1,55600,2,
238,1,55700,2,
344,1,55710,2,
337,1,55800,2,
334,1,55800,2,
182,1,55800,7,
342,1,55800,2,
364,1,55800,2,
357,1,55807,2,
160,1,55850,7,
344,1,55890,2,
48,1,55900,1,
40,1,55900,1,
210,1,55900,4,
344,1,55900,2,
316,1,55900,2,
363,1,55992,2,
319,1,56000,2,
244,1,56000,2,
262,1,56058,2,
358,1,56100,2,
16,1,56100,1,
87,1,56100,7,
348,1,56100,2,
343,1,56100,2,
42,1,56100,1,
126,1,56100,4,
252,1,56110,2,
291,1,56200,2,
359,1,56200,2,
93,1,56200,7,
20,2,56200,1,
344,1,56200,2,
322,1,56300,2,
232,2,56300,4,
26,1,56300,1,
8,1,56300,1,
6,1,56300,1,
34,1,56300,1,
16,1,56300,1,
315,1,56300,2,
354,1,56350,2,
253,1,56350,2,
41,1,56390,1,
83,1,56400,7,
129,1,56400,7,
92,1,56400,7,
362,1,56420,2,
153,2,56460,4,
327,1,56500,2,
183,1,56500,7,
252,1,56500,2,
284,1,56500,2,
327,1,56520,2,
196,1,56552,4,
126,1,56590,7,
42,2,56600,1,
114,1,56600,4,
159,3,56620,4,
127,2,56680,4,
267,1,56700,2,
48,1,56700,1,
162,1,56700,7,
253,1,56700,2,
246,1,56700,2,
116,2,56720,4,
70,2,56780,4,
213,1,56800,7,
239,1,56900,2,
199,1,56900,7,
189,1,56900,7,
202,1,56900,7,
213,1,56900,7,
239,1,56900,2,
11,1,56900,1,
91,1,56900,7,
245,1,56900,2,
349,1,56900,2,
36,1,56900,1,
50,1,56920,1,
174,1,56920,4,
178,1,56940,7,
6,1,57000,1,
245,1,57000,2,
8,1,57100,1,
84,1,57100,7,
89,1,57100,7,
77,1,57100,7,
20,1,57100,1,
68,1,57100,1,
92,1,57100,7,
77,1,57100,4,
83,1,57100,4,
96,1,57100,4,
90,1,57100,4,
64,1,57100,1,
343,1,57100,2,
57,1,57100,1,
26,1,57100,1,
12,1,57100,1,
351,1,57100,2,
91,1,57100,4,
342,1,57110,2,
97,1,57200,4,
350,1,57300,2,
339,1,57300,2,
256,1,57300,2,
344,1,57300,2,
294,1,57300,2,
293,1,57500,2,
17,1,57500,1,
315,1,57600,2,
63,2,57600,1,
307,1,57600,2,
229,1,57700,4,
342,1,57800,2,
25,1,57800,1,
102,2,57900,4,
290,1,57900,2,
56,1,57900,1,
34,1,57900,1,
73,1,57900,4,
278,1,57900,2,
286,1,57900,2,
80,1,57932,7,
356,1,58100,2,
296,1,58100,2,
2,1,58100,1,
295,1,58100,2,
8,1,58100,1,
311,1,58100,2,
29,1,58100,1,
294,1,58100,2,
56,1,58100,1,
1,1,58100,1,
13,1,58100,1,
169,2,58106,4,
96,1,58200,7,
58,2,58200,1,
363,1,58200,2,
54,1,58250,1,
84,1,58300,7,
316,1,58300,2,
233,2,58300,2,
2,1,58300,1,
183,1,58300,7,
314,1,58300,2,
22,1,58300,1,
31,1,58300,1,
238,1,58380,2,
248,1,58390,2,
62,1,58400,1,
111,1,58500,4,
82,1,58500,4,
79,1,58600,7,
330,1,58600,2,
336,1,58682,2,
74,1,58700,7,
273,1,58720,2,
172,2,58800,4,
184,1,58800,7,
286,2,58800,2,
178,1,58823,4,
110,1,58838,7,
221,1,58870,7,
201,1,58900,7,
284,1,58900,2,
234,1,58900,2,
230,1,58900,4,
275,1,58900,2,
200,1,58900,4,
210,1,58900,4,
344,1,58910,2,
251,1,58950,2,
274,1,59000,2,
157,1,59000,4,
225,1,59100,7,
123,1,59100,7,
70,1,59100,7,
308,2,59100,2,
147,1,59100,7,
0,1,59100,1,
167,1,59100,4,
81,1,59100,4,
147,1,59100,4,
89,1,59100,4,
76,1,59100,4,
85,1,59100,4,
35,1,59120,1,
292,1,59197,2,
309,1,59200,2,
215,1,59200,4,
90,2,59270,4,
357,1,59300,2,
57,1,59300,1,
218,1,59300,7,
50,1,59300,1,
27,1,59300,1,
196,1,59300,7,
27,1,59300,1,
33,1,59300,1,
55,1,59300,1,
200,1,59300,7,
208,1,59300,7,
29,2,59300,1,
248,1,59300,2,
205,1,59300,4,
63,1,59300,1,
203,2,59300,4,
213,1,59300,4,
352,1,59300,2,
211,1,59300,4,
1,1,59300,1,
35,1,59300,1,
225,1,59300,4,
281,1,59300,2,
67,1,59300,1,
218,1,59300,4,
233,1,59300,2,
242,1,59300,2,
217,1,59300,4,
215,1,59300,4,
202,1,59380,7,
230,1,59380,7,
260,1,59380,2,
238,1,59380,2,
239,1,59380,2,
152,1,59400,7,
20,1,59400,1,
129,1,59400,7,
152,1,59400,4,
171,1,59400,4,
172,1,59400,4,
180,1,59400,4,
25,1,59600,1,
49,1,59630,1,
18,1,59700,1,
271,1,59700,2,
217,1,59700,7,
193,1,59700,4,
170,1,59800,7,
215,1,59820,4,
132,1,59900,4,
184,1,59920,4,
217,1,60000,7,
287,1,60000,2,
267,1,60000,2,
287,1,60000,2,
57,1,60000,1,
6,1,60000,1,
261,1,60000,2,
198,4,60002,4,
197,1,60100,7,
84,1,60100,7,
83,1,60100,7,
358,1,60100,2,
77,1,60100,7,
90,1,60100,4,
151,2,60100,4,
52,1,60100,1,
86,1,60100,4,
300,1,60100,2,
0,1,60100,1,
60,1,60100,1,
69,1,60100,4,
75,1,60100,4,
83,1,60100,4,
286,1,60170,2,
143,1,60232,7,
279,1,60250,2,
281,1,60300,2,
310,1,60300,2,
323,1,60300,2,
247,2,60300,2,
53,1,60350,1,
78,2,60400,4,
311,1,60400,2,
11,1,60400,1,
102,1,60490,7,
14,2,60500,1,
81,2,60540,4,
170,2,60600,4,
319,1,60662,2,
319,1,60700,2,
280,1,60700,2,
147,1,60720,7,
58,1,60750,1,
354,1,60800,2,
55,1,60800,1,
0,1,60900,1,
19,1,60900,1,
223,1,60900,7,
176,2,60900,4,
24,1,60900,1,
160,2,61000,4,
46,2,61000,1,
257,1,61000,2,
72,1,61070,7,
250,1,61100,2,
268,1,61100,2,
280,1,61100,2,
361,1,61100,2,
26,1,61100,1,
292,1,61100,2,
266,1,61100,2,
29,1,61100,1,
56,1,61100,1,
224,1,61100,4,
5,1,61100,1,
270,1,61100,2,
29,1,61100,1,
349,1,61120,2,
344,1,61160,2,
290,1,61200,2,
350,1,61200,2,
332,2,61300,2,
5,1,61300,1,
180,2,61300,4,
335,1,61300,2,
338,2,61300,2,
340,1,61400,2,
14,3,61400,1,
66,2,61400,1,
6,2,61440,1,
273,1,61500,2,
116,1,61512,7,
183,1,61570,7,
28,2,61600,1,
5,2,61600,1,
198,1,61600,4,
62,2,61600,1,
120,2,61620,4,
55,2,61620,1,
160,2,61700,4,
148,1,61700,7,
274,1,61700,2,
299,1,61720,2,
273,2,61800,2,
291,1,61810,2,
308,1,61810,2,
110,2,61830,4,
78,2,61880,4,
62,2,61900,1,
97,1,61900,4,
349,1,61900,2,
205,2,61900,4,
103,1,61900,4,
217,1,61900,4,
46,1,61990,1,
292,1,62000,2,
92,1,62100,7,
103,1,62100,7,
29,1,62100,1,
231,1,62100,7,
81,1,62100,7,
28,1,62100,1,
98,1,62100,4,
49,1,62100,1,
311,1,62100,2,
29,1,62100,1,
118,2,62100,4,
69,1,62100,4,
330,1,62100,2,
349,1,62100,2,
32,1,62100,1,
25,1,62100,1,
26,1,62100,1,
121,1,62100,4,
144,1,62100,4,
340,1,62210,2,
35,2,62213,1,
343,1,62228,2,
237,1,62300,2,
243,1,62300,2,
74,1,62300,7,
42,1,62300,1,
240,1,62300,2,
350,1,62300,2,
354,1,62300,2,
222,1,62300,7,
215,2,62300,4,
219,1,62300,7,
206,1,62300,4,
195,1,62300,4,
189,1,62300,4,
54,1,62300,1,
195,2,62300,4,
217,1,62300,4,
360,1,62300,2,
242,1,62300,2,
125,1,62320,4,
247,1,62380,2,
237,1,62400,2,
194,3,62432,4,
328,1,62500,2,
19,1,62500,1,
295,1,62500,2,
42,1,62500,1,
119,2,62500,4,
127,2,62500,4,
343,1,62580,2,
316,1,62600,2,
299,1,62600,2,
101,2,62718,4,
212,1,62800,7,
347,1,62800,2,
128,2,62800,4,
231,2,62900,4,
229,1,62900,7,
96,1,62900,7,
349,1,62900,2,
337,1,62900,2,
170,1,62970,4,
21,1,63000,1,
298,1,63000,2,
72,1,63100,7,
328,1,63100,2,
287,1,63100,2,
344,1,63100,2,
359,1,63100,2,
174,2,63100,4,
77,1,63100,4,
362,1,63200,2,
217,1,63300,7,
42,1,63300,1,
259,1,63300,2,
272,1,63300,2,
62,1,63300,1,
274,1,63300,2,
266,1,63300,2,
272,1,63300,2,
91,2,63400,4,
60,2,63400,1,
290,1,63421,2,
328,1,63500,2,
18,1,63600,1,
154,1,63650,4,
84,2,63700,4,
300,2,63700,2,
254,1,63700,2,
209,1,63800,7,
357,1,63800,2,
343,1,63800,2,
182,1,63800,4,
252,1,63860,2,
209,1,63900,7,
321,1,63900,2,
359,1,63900,2,
202,1,63900,4,
194,1,63900,4,
156,1,63900,4,
230,1,63900,4,
98,1,63900,4,
344,1,64000,2,
273,1,64000,2,
183,5,64080,4,
184,1,64080,7,
226,1,64100,7,
13,1,64200,1,
67,2,64200,1,
153,2,64200,4,
338,1,64300,2,
89,1,64300,4,
336,1,64300,2,
8,2,64400,1,
321,1,64400,2,
298,1,64425,2,
239,2,64500,2,
64,1,64600,1,
56,2,64600,1,
41,2,64600,1,
6,3,64600,1,
23,2,64600,1,
8,2,64620,1,
127,1,64690,4,
8,1,64700,1,
12,1,64700,1,
213,1,64700,4,
348,1,64710,2,
84,1,64740,4,
198,1,64780,4,
185,1,64800,7,
297,1,64800,2,
358,1,64900,2,
5,1,64900,1,
103,1,64900,7,
85,1,64900,4,
118,1,64900,4,
193,1,64900,4,
260,1,64900,2,
162,1,65000,7,
316,1,65000,2,
239,1,65000,2,
47,1,65000,1,
316,1,65000,2,
46,1,65060,1,
96,1,65100,7,
204,1,65100,7,
362,1,65100,2,
203,1,65100,4,
250,1,65100,2,
96,2,65100,4,
314,1,65160,2,
334,1,65180,2,
173,1,65200,7,
299,1,65300,2,
147,1,65300,7,
151,1,65300,7,
223,1,65300,7,
292,1,65300,2,
69,1,65300,7,
284,1,65300,2,
250,1,65300,2,
192,1,65300,7,
281,1,65300,2,
152,1,65300,7,
276,1,65300,2,
120,1,65300,4,
293,1,65300,2,
42,1,65300,1,
182,2,65300,4,
209,1,65300,4,
267,1,65300,2,
313,1,65300,2,
287,1,65300,2,
281,1,65300,2,
298,1,65300,2,
201,1,65300,4,
213,1,65300,4,
17,1,65300,1,
114,1,65300,4,
273,1,65300,2,
277,2,65300,2,
183,1,65300,4,
294,1,65300,2,
291,1,65300,2,
203,1,65300,4,
274,1,65300,2,
243,1,65320,2,
7,1,65390,1,
305,1,65400,2,
124,2,65400,4,
224,2,65410,4,
244,1,65550,2,
257,1,65560,2,
232,1,65570,7,
183,1,65600,7,
52,1,65660,1,
70,1,65667,4,
34,2,65700,1,
273,1,65700,2,
177,1,65700,7,
109,1,65700,4,
210,1,65700,4,
48,1,65700,1,
127,1,65740,7,
88,2,65770,4,
134,1,65800,7,
250,1,65800,2,
344,1,65800,2,
354,1,65900,2,
162,2,65940,4,
112,1,65940,4,
351,1,66100,2,
247,1,66100,2,
299,1,66100,2,
240,2,66210,2,
33,1,66300,1,
53,1,66300,1,
268,1,66300,2,
324,1,66400,2,
4,1,66400,1,
182,1,66400,4,
204,2,66400,4,
163,1,66400,4,
70,1,66440,7,
231,1,66500,7,
351,1,66500,2,
341,1,66500,2,
70,1,66500,4,
60,2,66600,1,
204,2,66600,4,
27,1,66700,1,
40,1,66900,1,
222,1,66900,4,
7,1,66900,1,
36,1,66900,1,
68,1,66900,1,
29,1,67000,1,
74,1,67000,7,
0,1,67000,1,
363,1,67000,2,
213,1,67000,7,
259,1,67000,2,
266,1,67060,2,
175,1,67080,7,
74,1,67100,7,
344,1,67100,2,
203,1,67100,4,
216,1,67170,7,
200,1,67200,7,
50,1,67200,1,
96,1,67200,7,
344,1,67200,2,
14,1,67200,1,
231,1,67200,4,
90,8,67200,4,
205,1,67200,4,
97,1,67210,4,
44,1,67220,1,
170,2,67300,4,
362,1,67300,2,
27,1,67300,1,
362,1,67400,2,
62,1,67400,1,
253,1,67500,2,
256,1,67500,2,
345,1,67500,2,
356,1,67500,2,
43,3,67500,1,
49,2,67500,1,
258,1,67590,2,
75,1,67600,7,
116,1,67600,7,
279,1,67620,2,
201,1,67660,4,
351,1,67690,2,
182,1,67700,7,
238,1,67700,2,
5,1,67700,1,
132,1,67740,4,
273,2,67800,2,
343,1,67800,2,
335,2,67800,2,
319,1,67800,2,
262,1,67800,2,
204,1,67900,7,
253,1,67900,2,
322,1,67900,2,
361,1,67900,2,
126,1,67900,4,
182,3,68000,4,
291,2,68000,2,
148,1,68040,7,
191,1,68100,7,
223,2,68100,4,
360,1,68100,2,
62,1,68100,1,
89,1,68140,7,
116,1,68140,7,
131,1,68140,7,
217,2,68180,4,
344,2,68200,2,
173,1,68200,7,
268,1,68200,2,
261,1,68200,2,
2,1,68200,1,
342,1,68280,2,
335,1,68280,2,
263,1,68300,2,
137,1,68300,7,
253,1,68300,2,
251,1,68300,2,
260,1,68300,2,
105,1,68300,7,
240,1,68300,2,
291,1,68300,2,
237,1,68300,2,
287,1,68300,2,
346,1,68300,2,
288,1,68300,2,
319,1,68400,2,
278,2,68400,2,
260,1,68400,2,
213,1,68400,7,
292,1,68400,2,
92,1,68400,4,
291,1,68400,2,
344,1,68400,2,
294,1,68400,2,
93,1,68400,4,
193,1,68450,4,
298,1,68470,2,
125,1,68493,4,
201,1,68500,7,
35,1,68500,1,
8,1,68600,1,
330,1,68698,2,
341,1,68700,2,
54,4,68700,1,
51,1,68700,1,
266,1,68700,2,
157,1,68700,4,
155,1,68800,7,
134,1,68800,7,
71,1,68800,7,
250,1,68800,2,
182,1,68880,7,
104,1,68900,7,
225,1,68900,7,
27,1,68900,1,
113,1,68900,7,
47,1,68900,1,
71,1,68900,4,
148,1,68900,4,
230,1,68900,4,
26,1,68900,1,
236,1,68900,2,
20,1,68900,1,
255,1,68990,2,
337,1,68990,2,
160,3,69000,4,
341,1,69000,2,
90,1,69040,4,
240,1,69100,2,
110,1,69100,7,
356,1,69100,2,
296,1,69100,2,
357,1,69100,2,
348,1,69100,2,
352,1,69100,2,
182,1,69100,4,
46,1,69100,1,
348,1,69100,2,
129,1,69120,4,
54,1,69130,1,
340,1,69182,2,
344,1,69200,2,
341,1,69200,2,
270,1,69200,2,
115,1,69200,4,
361,1,69240,2,
216,1,69280,4,
125,1,69300,7,
225,1,69300,7,
126,1,69300,7,
286,1,69300,2,
344,1,69300,2,
112,1,69300,7,
202,1,69300,7,
292,1,69300,2,
217,1,69300,7,
125,1,69300,7,
52,1,69300,1,
308,1,69300,2,
117,1,69300,7,
35,2,69300,1,
246,1,69300,2,
245,1,69300,2,
307,1,69300,2,
183,2,69300,4,
335,1,69300,2,
195,1,69300,4,
68,1,69300,1,
245,1,69300,2,
279,1,69300,2,
100,1,69300,4,
27,1,69300,1,
132,1,69300,4,
98,1,69300,4,
241,1,69300,2,
81,1,69300,4,
186,1,69363,4,
41,1,69370,1,
30,1,69400,1,
81,1,69400,7,
228,1,69400,7,
232,1,69400,7,
116,1,69400,7,
349,1,69400,2,
168,1,69400,7,
133,1,69400,7,
179,1,69400,7,
287,1,69400,2,
1,2,69420,1,
55,1,69431,1,
57,7,69440,3,
329,1,69500,2,
309,1,69500,2,
179,1,69500,7,
180,1,69500,4,
243,1,69510,2,
356,1,69600,2,
193,1,69600,7,
40,1,69600,1,
319,2,69600,2,
300,2,69620,2,
41,2,69650,1,
198,1,69700,7,
10,1,69700,1,
181,1,69700,4,
5,1,69700,1,
220,1,69730,4,
129,1,69800,7,
331,1,69800,2,
217,1,69800,4,
220,1,69800,4,
234,1,69820,2,
207,2,69860,4,
74,2,69875,4,
75,1,69890,7,
200,1,69900,4,
203,1,69900,4,
342,1,69900,2,
183,1,69900,4,
116,1,69980,4,
177,1,70000,7,
286,1,70000,2,
35,2,70000,1,
228,1,70000,7,
269,1,70000,2,
153,1,70000,4,
82,6,70000,4,
287,1,70000,2,
82,1,70000,4,
291,1,70000,2,
61,2,70070,1,
362,1,70072,2,
290,1,70100,2,
357,1,70100,2,
183,1,70100,4,
180,1,70100,4,
72,3,70100,4,
337,2,70120,2,
105,3,70160,4,
162,1,70170,4,
88,1,70180,4,
218,1,70200,7,
271,1,70200,2,
193,1,70200,4,
90,1,70200,4,
244,1,70240,2,
29,1,70300,1,
250,1,70300,2,
183,1,70400,7,
160,1,70400,7,
345,1,70400,2,
59,1,70400,1,
49,1,70400,1,
167,1,70400,7,
340,1,70400,2,
17,2,70400,1,
92,1,70400,4,
47,1,70400,1,
88,1,70480,7,
354,1,70500,2,
265,1,70500,2,
25,1,70570,1,
358,1,70600,2,
93,1,70600,7,
226,1,70600,7,
330,1,70600,2,
255,1,70600,2,
253,1,70600,2,
203,1,70600,4,
363,1,70600,2,
19,1,70600,1,
101,1,70600,4,
200,1,70600,4,
103,1,70600,4,
205,1,70600,4,
343,1,70680,2,
173,2,70700,4,
73,1,70700,7,
335,1,70700,2,
226,3,70700,4,
183,1,70700,4,
88,2,70700,4,
26,1,70700,1,
162,2,70700,4,
41,2,70700,1,
259,1,70700,2,
131,1,70740,4,
133,1,70760,7,
157,1,70800,7,
200,1,70800,4,
12,3,70800,1,
74,1,70900,7,
154,2,70900,4,
47,1,70900,1,
127,1,70900,7,
181,1,70900,4,
60,1,70900,1,
344,1,70900,2,
350,1,70930,2,
183,1,71000,7,
181,1,71000,7,
87,1,71000,4,
17,3,71100,1,
41,1,71100,1,
345,1,71100,2,
49,1,71100,1,
253,1,71100,2,
242,1,71100,2,
131,1,71200,7,
50,2,71200,1,
20,2,71200,1,
255,1,71200,2,
281,1,71200,2,
132,1,71200,4,
130,1,71200,4,
187,1,71200,4,
12,1,71200,1,
92,1,71200,4,
267,1,71200,2,
20,1,71200,1,
204,2,71260,4,
32,1,71290,1,
110,1,71300,7,
8,2,71300,1,
72,1,71300,4,
120,1,71300,4,
263,1,71400,2,
288,1,71400,2,
71,1,71400,7,
215,1,71400,7,
17,1,71400,1,
54,1,71400,1,
27,1,71400,1,
286,1,71400,2,
13,1,71400,1,
112,1,71400,4,
347,1,71400,2,
346,1,71500,2,
350,1,71500,2,
244,1,71510,2,
203,1,71520,4,
185,2,71570,4,
67,1,71600,1,
58,1,71600,1,
8,1,71600,1,
6,1,71600,1,
344,1,71600,2,
363,1,71600,2,
77,2,71600,4,
273,1,71600,2,
213,1,71610,4,
124,2,71620,4,
203,1,71700,4,
265,1,71700,2,
249,1,71710,2,
78,1,71800,7,
158,1,71800,4,
158,1,71800,4,
0,2,71800,1,
74,1,71800,4,
265,1,71850,2,
86,1,71900,7,
53,2,71900,1,
92,1,71900,4,
76,1,71900,4,
342,1,72000,2,
346,1,72000,2,
21,1,72000,1,
295,1,72100,2,
58,1,72100,1,
363,1,72100,2,
33,1,72100,1,
69,1,72100,7,
123,1,72100,7,
298,1,72100,2,
146,1,72100,4,
117,1,72100,4,
173,1,72100,4,
356,1,72100,2,
283,1,72120,2,
167,2,72160,4,
149,1,72200,7,
27,1,72200,1,
244,2,72200,2,
110,1,72200,4,
203,1,72200,4,
37,1,72240,1,
191,1,72240,4,
211,1,72292,7,
56,1,72300,1,
85,1,72300,7,
41,1,72300,1,
200,1,72300,7,
268,1,72300,2,
304,1,72300,2,
42,1,72300,1,
110,1,72300,4,
24,1,72300,1,
363,1,72300,2,
119,1,72300,4,
239,1,72300,2,
121,1,72300,4,
244,1,72330,2,
257,1,72400,2,
293,1,72400,2,
39,1,72400,1,
346,1,72400,2,
260,1,72400,2,
263,1,72400,2,
212,1,72400,4,
80,1,72400,4,
117,1,72400,4,
69,1,72400,4,
206,2,72400,4,
83,1,72400,4,
363,1,72430,2,
252,1,72500,2,
18,2,72500,1,
211,2,72500,4,
187,1,72600,7,
195,1,72600,7,
273,1,72600,2,
65,2,72600,1,
218,1,72600,4,
306,1,72600,2,
344,1,72600,2,
202,1,72600,4,
244,2,72700,2,
358,1,72700,2,
358,1,72720,2,
91,2,72810,4,
92,1,72830,7,
341,1,72880,2,
343,1,72900,2,
181,1,73000,7,
97,1,73000,7,
161,1,73000,7,
219,1,73000,4,
230,1,73000,4,
8,2,73050,1,
35,1,73120,1,
41,2,73140,1,
198,1,73200,7,
71,1,73200,7,
340,1,73200,2,
11,1,73200,1,
7,1,73200,1,
132,1,73207,7,
296,1,73279,2,
19,1,73300,1,
316,1,73300,2,
151,1,73300,7,
279,1,73400,2,
65,1,73400,1,
181,1,73400,7,
217,1,73400,7,
49,1,73400,1,
11,1,73400,1,
120,1,73420,4,
218,1,73440,7,
21,2,73440,1,
116,5,73450,4,
87,2,73500,4,
273,1,73500,2,
317,1,73500,2,
243,1,73520,2,
220,1,73600,7,
200,1,73600,7,
84,1,73600,7,
103,1,73600,7,
224,1,73600,7,
185,1,73600,7,
251,1,73600,2,
63,1,73600,1,
190,1,73600,4,
179,1,73600,4,
264,1,73620,2,
200,1,73680,7,
39,1,73700,1,
354,1,73700,2,
36,1,73700,1,
260,1,73700,2,
183,1,73710,7,
246,2,73800,2,
32,1,73800,1,
65,1,73800,1,
344,1,73800,2,
130,1,73800,7,
274,1,73800,2,
1,2,73800,1,
56,1,73800,1,
354,1,73800,2,
120,1,73800,4,
52,1,73800,1,
217,1,73800,4,
117,1,73800,4,
48,1,73800,1,
288,1,73800,2,
238,1,73800,2,
113,1,73800,4,
124,1,73810,4,
310,1,73900,2,
106,1,73930,4,
221,1,74000,7,
312,1,74000,2,
184,1,74000,4,
123,1,74070,7,
2,4,74100,3,
97,1,74100,7,
354,1,74101,2,
65,1,74120,1,
282,1,74200,2,
64,1,74200,1,
223,1,74200,7,
16,1,74200,1,
